"","ID","COUNTY","NAME","STNAME","POPESTIMATE2015","CTYNAME","TOT_POP","TOT_MALE","TOT_FEMALE","WHITE","HISPANIC","BLACK","ASIAN","NATIVE","OTHER","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","00..10","10..15","15..25","25..35","35..50","50..75","75..100","100..150","150..200","200..999","LESS_THAN_HS","HS_DEGREE","SOME_COLLEGE","BS_DEGREE"
"133",133,"24033","Haacht","Vlaanderen",15516,"Haacht",15516,0.488785769528229,0.511214230471771,1,0,0,0,0,0,0.0456947666924465,0.0504640371229698,0.0569734467646301,0.0592936323794792,0.0513663315287445,0.0443413250837845,0.0564578499613302,0.0641918020108275,0.0670275844289765,0.0638051044083527,0.0646429492137149,0.0725058004640371,0.0745681876772364,0.0647718484145398,0.0553622067543181,0.0449213714874968,0.0289378705852024,0.0346738850219129,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.324761274463458,0.34196842204784,0.0846175664176988,0.248652737071003
"134",134,"24038","Herent","Vlaanderen",23007,"Herent",23007,0.48859042899987,0.51140957100013,1,0,0,0,0,0,0.0532011996348937,0.0553744512539662,0.0568522623549355,0.0568522623549355,0.0555048463511105,0.062328856434998,0.0699787021341331,0.064545573086452,0.0667188247055244,0.0612856956578433,0.0603294649454514,0.0647194332159777,0.0651975485721737,0.056808797322554,0.0475942104576868,0.0409875255357065,0.0272091102707872,0.0345112357108706,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.302764104505869,0.333737220749716,0.0830745929572132,0.280424081787202
"135",135,"24041","Hoegaarden","Vlaanderen",6873,"Hoegaarden",6873,0.501527717154081,0.498472282845919,1,0,0,0,0,0,0.043794558416994,0.0548523206751055,0.0597992143168922,0.0583442455987196,0.0611086861632475,0.043794558416994,0.0595082205732577,0.060235704932344,0.0686745234977448,0.0635821329841408,0.0788593045249527,0.084679179397643,0.0685290266259275,0.0630001454968718,0.043212570929725,0.0368107085697658,0.0213880401571366,0.0298268587225375,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.310859825048005,0.365265628333689,0.0806486025176019,0.243225944100704
"136",136,"24043","Holsbeek","Vlaanderen",10207,"Holsbeek",10207,0.498089546389733,0.501910453610267,1,0,0,0,0,0,0.0433036151660625,0.0524150093073381,0.0579994121681199,0.0642696188889978,0.0552561967277359,0.0458508866464191,0.0512393455471735,0.060742627608504,0.0675026942294504,0.0659351425492309,0.067992554129519,0.0804349955912609,0.0741647888703831,0.0604487116684628,0.0532967571274615,0.0423238953659253,0.0272362104438131,0.0295875379641423,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.296990775744745,0.35263874187207,0.0837743837895055,0.266596098593679
"137",137,"24045","Huldenberg","Vlaanderen",10083,"Huldenberg",10083,0.492412972329664,0.507587027670336,1,0,0,0,0,0,0.0455221660220173,0.059506099375186,0.0581176237230983,0.0642665873252008,0.0527620747793315,0.0434394525438857,0.055043141922047,0.0602003372012298,0.0688287216106318,0.0640682336606169,0.0713081424179312,0.0724982644054349,0.0717048497470991,0.0609937518595656,0.050778538133492,0.042348507388674,0.0259843300604979,0.0326291778240603,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.325505947783099,0.35037849528812,0.0787888150780164,0.245326741850765
"138",138,"24048","Keerbergen","Vlaanderen",13298,"Keerbergen",13298,0.490825688073394,0.509174311926605,1,0,0,0,0,0,0.0363964505940743,0.0430139870657242,0.0560986614528501,0.0567002556775455,0.0564746578432847,0.0383516318243345,0.0530154910512859,0.0472251466385923,0.0552714693938938,0.0645961798766732,0.0720409084072793,0.0818168145585802,0.0806888253872763,0.073469694690931,0.0634681907053692,0.0536170852759814,0.0329372838020755,0.0348172657542488,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.301681729779201,0.356023338290813,0.0747054112801739,0.267589520649811
"139",139,"24054","Kortenaken","Vlaanderen",7949,"Kortenaken",7949,0.496163039376022,0.503836960623978,1,0,0,0,0,0,0.0461693294754057,0.0460435274877343,0.054346458674047,0.0499433891055479,0.0452887155617059,0.0493143791671908,0.0595043401685747,0.0625235878726884,0.0649138256384451,0.0576173103535036,0.0696943011699585,0.082903509875456,0.0777456283809284,0.0631525978110454,0.0525852308466474,0.0452887155617059,0.0333375267329224,0.0396276261164926,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.354152712659076,0.368720696584059,0.0937709310113865,0.183355659745479
"140",140,"24055","Kortenberg","Vlaanderen",21165,"Kortenberg",21165,0.494590125206709,0.505409874793291,1,0,0,0,0,0,0.0507441530829199,0.058681785967399,0.06293408929837,0.063690054334987,0.0563193952279707,0.0466808410111032,0.0557996692652965,0.0637845499645641,0.0706354831089062,0.0670918969997638,0.0700212615166549,0.0704937396645405,0.0630758327427356,0.0544767304512166,0.0437514764942121,0.0415308291991495,0.0260807937632884,0.0342074179069218,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.33150293365428,0.34902963743042,0.0774785617571837,0.241988867158116
"141",141,"24059","Landen","Vlaanderen",16390,"Landen",16390,0.487004270896888,0.512995729103112,1,0,0,0,0,0,0.0455155582672361,0.0543014032946919,0.0625991458206223,0.0630872483221477,0.0466137888956681,0.0427089688834655,0.0564368517388652,0.0624161073825503,0.0694935936546675,0.0676021964612569,0.0674801708358755,0.0727882855399634,0.0701037217815741,0.0647956070774863,0.0549115314215985,0.0417937766931055,0.0264795607077486,0.0308724832214765,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.367464196895635,0.373552868536146,0.0743503987651145,0.184632535803104
"142",142,"24062","Louvain","Vlaanderen",104009,"Louvain",104009,0.499168341201242,0.500831658798758,1,0,0,0,0,0,0.0463613725735273,0.0454672191829553,0.0477939409089598,0.0515051582074628,0.0843292407387822,0.118143622186542,0.0908767510503899,0.0695709025180513,0.0629657048909229,0.0576392427578383,0.053706890749839,0.0519089694161082,0.0501687353978983,0.0466882673614783,0.0383909084790739,0.0321510638502437,0.0221615437125633,0.0301704660173639,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.341717677610833,0.324151363383417,0.0769059543683918,0.257225004637359
"143",143,"24066","Lubbeek","Vlaanderen",15124,"Lubbeek",15124,0.495040994445914,0.504959005554086,1,0,0,0,0,0,0.0458212113197567,0.0531605395398043,0.0559375826500926,0.056135942872256,0.0518381380587146,0.0469452525786829,0.056268183020365,0.0608304681301243,0.0608965882041788,0.0634091510182491,0.0610949484263422,0.0742528431631843,0.0719386405712774,0.0651943930177202,0.0558714625760381,0.0531605395398043,0.0351758793969849,0.0320682359164242,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.29697933227345,0.353047164811871,0.0765235824059353,0.273449920508744
"144",144,"24086","Oud-Heverlee","Vlaanderen",11474,"Oud-Heverlee",11474,0.493812096914764,0.506187903085236,1,0,0,0,0,0,0.0450583928882691,0.0595258846086805,0.0598744988670037,0.0669339375980478,0.0563012027191912,0.0398291790134217,0.0479344605194352,0.0607460345128116,0.0659752483876591,0.0631863343210737,0.0663238626459822,0.0661495555168206,0.0718145372145721,0.0638835628377201,0.055952588460868,0.0452327000174307,0.0336412759281855,0.0316367439428273,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.287262033740907,0.340349791054016,0.0753753288964557,0.297012846308621
"145",145,"24094","Rotselaar","Vlaanderen",17672,"Rotselaar",17672,0.494397917609778,0.505602082390222,1,0,0,0,0,0,0.0486079674060661,0.0532480760525125,0.0621321865097329,0.0581711181530104,0.0490040742417383,0.0499660479855138,0.0658103214124038,0.0617360796740607,0.064961521050249,0.0646785875961974,0.0637732005432322,0.0754866455409688,0.0729402444545043,0.0619624264373019,0.049117247623359,0.0399502037120869,0.0252942507922137,0.0331598008148483,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.302116402116402,0.354938271604938,0.0806878306878307,0.262257495590829
"146",146,"24104","Tervuren","Vlaanderen",23077,"Tervuren",23077,0.484118386272046,0.515881613727954,1,0,0,0,0,0,0.0506131646227846,0.0649131169562768,0.0696364345452182,0.071369762100793,0.0614031286562378,0.0380032066559778,0.0440698531004897,0.0578064739784201,0.0710664297785674,0.0745764180786064,0.0747064176452745,0.0714997616674611,0.0612297959006803,0.0490531698227673,0.0432031893227023,0.0364865450448498,0.0272132426225246,0.0331498895003683,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.322489626556017,0.344979253112033,0.0498755186721992,0.282655601659751
"147",147,"24107","Tirlemont","Vlaanderen",36581,"Tirlemont",36581,0.48618135097455,0.51381864902545,1,0,0,0,0,0,0.0479483885076952,0.0548098739782947,0.0565867526858205,0.0593477488313605,0.0502719991252289,0.0519395314507531,0.0597577977638665,0.0624641207184057,0.0689428938519997,0.0653891364369481,0.0651977802684454,0.066619283234466,0.0669199857849703,0.0590197096853558,0.0533883710122741,0.0457341242721631,0.0302342746234384,0.0354282277685137,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.385285462036492,0.362213066509712,0.0697272905630763,0.18277418089072
"148",148,"24109","Tremelo","Vlaanderen",15417,"Tremelo",15417,0.495881170136862,0.504118829863138,1,0,0,0,0,0,0.0374910812739184,0.0417720697930856,0.0498151391321269,0.0553285334371149,0.0505286372186547,0.0452098333009016,0.0574690276966984,0.0520204968541221,0.0625932412272167,0.0613608354413959,0.0740740740740741,0.0841927742102873,0.0828306414996433,0.0714795355776091,0.0587662969449309,0.0466368294739573,0.0324317312058118,0.0359992216384511,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.352484610580783,0.366134356320814,0.0767240610223927,0.20465697207601
"149",149,"24130","Léau","Vlaanderen",8734,"Léau",8734,0.491298374169911,0.508701625830089,1,0,0,0,0,0,0.0358369590107625,0.0507213189832837,0.0531257155942294,0.0554156171284635,0.0472864666819327,0.0424776734600412,0.0530112205175177,0.0581634989695443,0.0660636592626517,0.0621708266544539,0.0786581177009389,0.0784291275475155,0.0765972063201282,0.0668651247996336,0.0599954201969315,0.0447675749942752,0.0344630180902221,0.0359514540874742,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.362909426418576,0.38197754882362,0.0871905274488698,0.167922497308934
"150",150,"24133","Linter","Vlaanderen",7323,"Linter",7323,0.491601802539943,0.508398197460057,1,0,0,0,0,0,0.0432882698347672,0.0524375256042606,0.0513450771541718,0.0543493103919159,0.0472483954663389,0.0469752833538167,0.0604943329236652,0.0580363239109654,0.0598115526423597,0.0675952478492421,0.0763348354499522,0.0812508534753516,0.0711457053120306,0.0658200191178479,0.0514816332104329,0.0454731667349447,0.030178888433702,0.0367335791342346,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.331759578717995,0.407662974396223,0.0878881423642637,0.172689304521518
"151",151,"24134","Montaigu-Zichem","Vlaanderen",24001,"Montaigu-Zichem",24001,0.49456272655306,0.50543727344694,1,0,0,0,0,0,0.0409149618765885,0.0447898004249823,0.0506645556435149,0.0501229115453523,0.0458730886213074,0.0525394775217699,0.0598725053122787,0.058205908087163,0.0645389775426024,0.0634140244156493,0.0708720469980418,0.0760801633265281,0.0729552935294363,0.0662889046289738,0.0597058455897671,0.0495812674471897,0.0324153160284988,0.0411649514603558,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.379980619050333,0.364304850937696,0.0824260388759049,0.173288491136066
"152",152,"24135","Tielt-Winge","Vlaanderen",11604,"Tielt-Winge",11604,0.497500861771803,0.502499138228197,1,0,0,0,0,0,0.0461909686315064,0.0495518786625302,0.0598931402964495,0.0597207859358842,0.0495518786625302,0.0478283350568769,0.0564460530851431,0.0606687349189935,0.0705791106514995,0.0656670113753878,0.0694588073078249,0.0689417442261289,0.0741985522233713,0.0666149603584971,0.0529127886935539,0.0425715270596346,0.0273181661496036,0.0318855567045846,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.334366524602867,0.364845667054113,0.0829135993800852,0.217874208962934
"153",153,"24137","Glabbeek","Vlaanderen",5425,"Glabbeek",5425,0.492165898617512,0.507834101382489,1,0,0,0,0,0,0.0458986175115207,0.0433179723502304,0.0501382488479263,0.0600921658986175,0.0586175115207373,0.047926267281106,0.0527188940092166,0.0589861751152074,0.0554838709677419,0.063963133640553,0.0752073732718894,0.0849769585253456,0.0764976958525346,0.0606451612903226,0.0543778801843318,0.0446082949308756,0.0278341013824885,0.0387096774193548,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.303169734151329,0.37321063394683,0.0858895705521472,0.237730061349693
"154",154,"25005","Beauvechain","Wallonie",7233,"Beauvechain",7233,0.492326835338034,0.507673164661966,1,0,0,0,0,0,0.0472832849440066,0.059034978570441,0.0572376607216922,0.0703719065394719,0.0564081294068851,0.0441034149039126,0.0541960459007328,0.0583437024747684,0.0626296142679386,0.0691276095672612,0.0689893543481266,0.0706484169777409,0.0821236001659063,0.0566846398451542,0.0539195354624637,0.0435503940273745,0.0218443246232545,0.0235033872528688,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.333846492192654,0.35319991202991,0.0347481856168903,0.278205410160545
"155",155,"25014","Braine-l’Alleud","Wallonie",40461,"Braine-l’Alleud",40461,0.480388522280715,0.519611477719285,1,0,0,0,0,0,0.0456241813103977,0.0518276859197746,0.05684486295445,0.0614913126220311,0.060873433676874,0.0495786065594029,0.0559551172734238,0.0650255801883295,0.0635673858777588,0.0667556412347693,0.0734781641580781,0.0694001631200415,0.0637898222980154,0.0576604631620573,0.0514322433948741,0.0477002545661254,0.0289908801067695,0.0300042015768271,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.343761736648389,0.344249981221363,0.0232103958536769,0.288777886276572
"156",156,"25015","Braine-le-Château","Wallonie",10646,"Braine-le-Château",10646,0.489573548750704,0.510426451249296,1,0,0,0,0,0,0.0466842006387376,0.0559834679691903,0.0596468157054293,0.0614315235769303,0.0596468157054293,0.0464024046590269,0.0559834679691903,0.0651888033064062,0.068946083035882,0.0659402592523013,0.0746759346233327,0.0758970505354124,0.068946083035882,0.0600225436783769,0.0465902686455007,0.0392635731730227,0.0231072703362765,0.0256434341536727,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.381765195670275,0.339716902581182,0.02248126561199,0.256036636136553
"157",157,"25018","Chaumont-Gistoux","Wallonie",11818,"Chaumont-Gistoux",11818,0.489253680825859,0.510746319174141,1,0,0,0,0,0,0.0426468099509223,0.0505161617871044,0.0584701303096971,0.0655779319681841,0.0613470976476561,0.0526315789473684,0.0509392452191572,0.0576239634455915,0.0553393129125063,0.0642240649856152,0.0728549669994923,0.0797935352851582,0.0770011846336097,0.0620240311389406,0.0530546623794212,0.0459468607209342,0.0250465391775258,0.0249619224911152,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.298643786327152,0.361610849709383,0.0265707168557985,0.313174647107667
"158",158,"25023","Court-Saint-Etienne","Wallonie",10854,"Court-Saint-Etienne",10854,0.488944168048646,0.511055831951354,1,0,0,0,0,0,0.0454210429334807,0.0571217984153308,0.0610834715312327,0.0674405749032615,0.0665192555739819,0.0598857564031693,0.0620047908605123,0.0628339782568638,0.0608992076653768,0.0637552975861434,0.0724156992813709,0.0725078312142989,0.0650451446471347,0.0567532706836189,0.0462502303298323,0.0393403353602359,0.0197162336465819,0.0210060807075732,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.350933578206305,0.337465564738292,0.0258647076828895,0.285736149372513
"159",159,"25031","Genappe","Wallonie",16068,"Genappe",16068,0.494523276076674,0.505476723923326,1,0,0,0,0,0,0.0516554642768235,0.0595593726661688,0.0622977346278317,0.0629823251182474,0.0571321882001494,0.0529624097585263,0.0614264376400299,0.0664052775703261,0.0687079910380881,0.0681478715459298,0.06957928802589,0.0689569330346029,0.0657829225790391,0.057630072193179,0.0487303958177745,0.0388971869554394,0.019915359721185,0.0192307692307692,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.35744430267936,0.354696241044263,0.0231622337815291,0.264697222494847
"160",160,"25037","Grez-Doiceau","Wallonie",14064,"Grez-Doiceau",14064,0.4851393629124,0.5148606370876,1,0,0,0,0,0,0.0513367463026166,0.0554607508532423,0.0607935153583618,0.0618600682593857,0.0579493742889647,0.0478526734926052,0.0597269624573379,0.0594425483503982,0.0620733788395904,0.0629266211604096,0.0662684869169511,0.068259385665529,0.0767207053469852,0.0637798634812287,0.0493458475540387,0.0405290102389078,0.0258816837315131,0.029792377701934,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.339830028328612,0.34300283286119,0.0274220963172805,0.289745042492918
"161",161,"25043","Incourt","Wallonie",5662,"Incourt",5662,0.496114447191805,0.503885552808195,1,0,0,0,0,0,0.0519251148004239,0.0662310137760509,0.0635817732250088,0.0609325326739668,0.0549275874249382,0.0476863299187566,0.0648180854821618,0.0648180854821618,0.066407629812787,0.0671140939597315,0.0701165665842459,0.0688802543270929,0.0770045920169551,0.0519251148004239,0.0485694101024373,0.0356764394206994,0.0176616036736136,0.0217237725185447,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.342582417582418,0.356043956043956,0.0296703296703297,0.271703296703297
"162",162,"25044","Ittre","Wallonie",7013,"Ittre",7013,0.490517610152574,0.509482389847426,1,0,0,0,0,0,0.0454869528019393,0.0568943390845573,0.0620276629117354,0.0617424782546699,0.0578924853842863,0.0416369599315557,0.0483387993725938,0.0724369028946243,0.0667332097533153,0.0722943105660915,0.0787109653500642,0.0673035790674462,0.0635961785255953,0.0517610152573792,0.0493369456723228,0.0394980750035648,0.0232425495508342,0.0410665906174248,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.373175965665236,0.345278969957082,0.0231759656652361,0.258369098712446
"163",163,"25048","Jodoigne","Wallonie",14899,"Jodoigne",14899,0.487549499966441,0.512450500033559,1,0,0,0,0,0,0.0483253909658366,0.0551043694207665,0.06195046647426,0.0637626686354789,0.0586616551446406,0.052016913886838,0.0598026713202228,0.0672528357607893,0.0660447009866434,0.0665816497751527,0.0680582589435533,0.0685952077320626,0.0683938519363716,0.057587757567622,0.0514799650983287,0.0372508222028324,0.0243640512786093,0.0247667628699913,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.383964092624707,0.362134040599816,0.0296847903702948,0.224217076405182
"164",164,"25050","La Hulpe","Wallonie",7530,"La Hulpe",7530,0.482602921646746,0.517397078353254,1,0,0,0,0,0,0.0428950863213811,0.050730411686587,0.0593625498007968,0.0621513944223108,0.0609561752988048,0.048472775564409,0.0460823373173971,0.0559096945551129,0.0597609561752988,0.0621513944223108,0.0721115537848606,0.0750332005312085,0.0666666666666667,0.0583001328021248,0.0529880478087649,0.0452855245683931,0.0369189907038513,0.0442231075697211,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.298245614035088,0.347134502923977,0.0252631578947368,0.329356725146199
"165",165,"25068","Mont-Saint-Guibert","Wallonie",8407,"Mont-Saint-Guibert",8407,0.492446770548353,0.507553229451647,1,0,0,0,0,0,0.0509099559890567,0.0565005352682289,0.0578089687165457,0.0624479600333056,0.0649458784346378,0.074342809563459,0.075889140002379,0.0699417152373022,0.0657785179017485,0.0567384322588319,0.0723206851433329,0.0619721660520994,0.0585226596883549,0.0504341620078506,0.046746758653503,0.0339003211609373,0.0193886047341501,0.0214107291542762,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.330927835051546,0.340618556701031,0.028659793814433,0.29979381443299
"166",166,"25072","Nivelles","Wallonie",29070,"Nivelles",29070,0.476023391812866,0.523976608187135,1,0,0,0,0,0,0.0430684554523564,0.0504643962848297,0.0558995528035776,0.0565187478500172,0.0554867561059512,0.0621259029927761,0.0637426900584795,0.0640866873065015,0.0679738562091503,0.0649810801513588,0.0654282765737874,0.0631922944616443,0.0641210870313037,0.0579979360165119,0.0543515651874785,0.0499484004127967,0.0269349845201238,0.0336773305813554,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.376067936181163,0.336850231600618,0.0209469891919712,0.266134843026248
"167",167,"25084","Perwez","Wallonie",9704,"Perwez",9704,0.484336356141797,0.515663643858203,1,0,0,0,0,0,0.0500824402308326,0.0582234130255565,0.0587386644682605,0.0629637262984336,0.0584295136026381,0.0544105523495466,0.06760098928277,0.0687345424567189,0.0698680956306678,0.0635820280296785,0.0683223413025556,0.0690436933223413,0.0606966199505359,0.0538953009068425,0.0462695795548228,0.0394682605111294,0.0241137675185491,0.0255564715581204,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.369259606373008,0.356138706654171,0.0257731958762887,0.248828491096532
"168",168,"25091","Rixensart","Wallonie",23096,"Rixensart",23096,0.477701766539661,0.522298233460339,1,0,0,0,0,0,0.0466747488742639,0.0553775545549013,0.0590145479736751,0.0640370626948389,0.0600969864911673,0.0435573259438864,0.0457222029788708,0.0594042258399723,0.0617422930377555,0.0658988569449255,0.0687564946311049,0.0705749913404919,0.0665483200554209,0.0601835815725667,0.0488396259092484,0.0509612054035331,0.0333824038794596,0.0392275718739176,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.309848654290614,0.343994632073362,0.0229627972862149,0.32319391634981
"169",169,"25105","Tubize","Wallonie",28381,"Tubize",28381,0.486663612980515,0.513336387019485,1,0,0,0,0,0,0.0550368204080195,0.0606039251611994,0.0662062647545893,0.0660653253937493,0.0587364786300694,0.0534864874387795,0.0633874775377894,0.0652549240689193,0.0664176737958493,0.0677918325640393,0.0700820971776893,0.0662414995947993,0.0587364786300694,0.0524999119128995,0.0466156935978295,0.0383355061484796,0.0229026461364998,0.0215989570487298,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.465223797185388,0.342224254432759,0.0261647106640248,0.166387237717828
"170",170,"25107","Villers-la-Ville","Wallonie",11114,"Villers-la-Ville",11114,0.494961310059385,0.505038689940615,1,0,0,0,0,0,0.049667086557495,0.0614540219542919,0.0644232499550117,0.0644232499550117,0.0556955191650171,0.0467878351628577,0.0634335072881051,0.0718913082598524,0.0678423609861436,0.0697318697138744,0.0700017995321216,0.0620838581968688,0.0706316357746986,0.0556955191650171,0.0484074140723412,0.0341911103113191,0.0201547597624618,0.0234838941875112,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.339462720873438,0.349518747306422,0.0229852032753915,0.288033328544749
"171",171,"25110","Waterloo","Wallonie",30596,"Waterloo",30596,0.473950843247483,0.526049156752517,1,0,0,0,0,0,0.0423584782324487,0.0507255850437966,0.0598771081187083,0.0636684533926003,0.060694208393254,0.0464112955941953,0.0446136749901948,0.0533729899333246,0.0622303569093999,0.0654987580075827,0.0689305791606746,0.0699437835011113,0.0666100143809648,0.0589619558112172,0.054811086416525,0.0536671460321611,0.0335337952673552,0.0440907308144856,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.310019646365422,0.347909065394331,0.021274207128824,0.320797081111423
"172",172,"25112","Wavre","Wallonie",35558,"Wavre",35558,0.482198098880702,0.517801901119298,1,0,0,0,0,0,0.0460374599246302,0.0528713650936498,0.0554868102817931,0.0596771471961303,0.06139265425502,0.0567804713425952,0.0603239777265313,0.0608864390573148,0.0630800382473705,0.0585522245345632,0.0680015748917262,0.0666797907643849,0.0641487147758592,0.0608583159907756,0.0539681646886777,0.0464311828561786,0.0288261432026548,0.0359975251701446,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.363716385722459,0.343206725056115,0.0271995070639496,0.265877382157475
"173",173,"25117","Chastre","Wallonie",7728,"Chastre",7728,0.487965838509317,0.512034161490683,1,0,0,0,0,0,0.0500776397515528,0.0583592132505176,0.0711697722567288,0.068064182194617,0.0619824016563147,0.0454192546583851,0.0549948240165631,0.0656055900621118,0.0636645962732919,0.0698757763975155,0.0716873706004141,0.0654761904761905,0.0658643892339544,0.0584886128364389,0.0549948240165631,0.0376552795031056,0.0182453416149068,0.0183747412008282,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.328204047217538,0.357925801011804,0.0238195615514334,0.290050590219224
"174",174,"25118","Hélécine","Wallonie",3848,"Hélécine",3848,0.49506237006237,0.50493762993763,1,0,0,0,0,0,0.0587318087318087,0.0683471933471933,0.058991683991684,0.0628898128898129,0.0514553014553015,0.0574324324324324,0.0704261954261954,0.0717255717255717,0.0725051975051975,0.0623700623700624,0.0678274428274428,0.0670478170478171,0.0641891891891892,0.0496361746361746,0.0405405405405405,0.0343035343035343,0.0176715176715177,0.0239085239085239,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.398843930635838,0.366859344894027,0.0315992292870906,0.202697495183044
"175",175,"25119","Lasne","Wallonie",14198,"Lasne",14198,0.486265671221299,0.513734328778701,1,0,0,0,0,0,0.0382448232145373,0.0463445555712072,0.0599380194393577,0.0679673193407522,0.0686716438935061,0.044865474010424,0.0401464995069728,0.0476123397661642,0.054232990562051,0.065220453585012,0.0797999718270179,0.0821242428511058,0.0695872658120862,0.066488237779969,0.0588111001549514,0.0503592055219045,0.0312720101422736,0.0283138470207071,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.274431057563588,0.361080686381891,0.022635998539613,0.341852257514908
"176",176,"25120","Orp-Jauche","Wallonie",9094,"Orp-Jauche",9094,0.492412579722894,0.507587420277106,1,0,0,0,0,0,0.0491532878821201,0.0561908950956675,0.064548053661755,0.064548053661755,0.0569606333846492,0.0497031009456785,0.0619089509566747,0.0663074554651419,0.0677369694303937,0.0678469320431053,0.0745546514185177,0.0715856608753024,0.0631185396965032,0.0588299978007477,0.0482735869804267,0.0345282603914669,0.0205630085770838,0.0236419617330108,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.364211191906418,0.372115080619665,0.028137843819159,0.235535883654758
"177",177,"25121","Ottignies-Louvain-la-Neuve","Wallonie",31648,"Ottignies-Louvain-la-Neuve",31648,0.484232810920121,0.515767189079879,1,0,0,0,0,0,0.0390546006066734,0.0496713852376138,0.0526731547017189,0.0581711324570273,0.086577350859454,0.0881256319514661,0.0657861476238625,0.0607305358948433,0.0560856926188069,0.0587082912032356,0.0580763397371082,0.0605409504550051,0.062752780586451,0.0552009605662285,0.0474279575328615,0.0438258341759353,0.0267947421638018,0.029796511627907,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.314699221123571,0.365353808760979,0.0209909959675192,0.298955974147931
"178",178,"25122","Ramillies","Wallonie",6700,"Ramillies",6700,0.497462686567164,0.502537313432836,1,0,0,0,0,0,0.0535820895522388,0.0580597014925373,0.0643283582089552,0.0664179104477612,0.0558208955223881,0.0495522388059702,0.063134328358209,0.071044776119403,0.0714925373134328,0.0653731343283582,0.0691044776119403,0.0683582089552239,0.0646268656716418,0.0585074626865672,0.042089552238806,0.0347761194029851,0.0211940298507463,0.0225373134328358,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.344812263941346,0.381248611419685,0.0286602977116196,0.245278826927349
"179",179,"25123","Rebecq","Wallonie",11133,"Rebecq",11133,0.48980508398455,0.51019491601545,1,0,0,0,0,0,0.053354890864996,0.058384981586275,0.0662894098625707,0.065391179376628,0.0558699362256355,0.046348693074643,0.0588340968292464,0.066379232911165,0.0714991466810384,0.065391179376628,0.0693433935147759,0.0708703853408785,0.0672774633971077,0.0566783436629839,0.0454504625887003,0.0402407257702326,0.0208389472738705,0.0215575316626246,0,0,0.11,0.255,0.345,0.187,0.077,0.026,0,0,0.422843410068303,0.351252213508728,0.0265621047305844,0.199342271692386
